,isabl_patient_id,isabl_sample_id,isabl_aliquot_id,isabl_pk,isabl_application,isabl_version,technique_category,technique_method,technique_name,sample_category,num_targets,version,result_type,result_filepath
97,DG1134,SA1105,DG1134_SA1105_A96168B_L2,8816,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/16/8816/head_job.sh
98,DG1134,SA1105,DG1134_SA1105_A96168B_L2,8816,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/16/8816/results/A96168B_heatmap_by_ec_filtered.pdf
99,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/results/A96168B_metrics.csv.gz
100,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/results/metadata.yaml
101,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/results/A96168B_QC_report.html
102,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/results/A96168B_segs_fail.tar.gz
103,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/results/A96168B_segs_pass.tar.gz
104,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/head_job.err
105,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/head_job.log
106,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/head_job.sh
107,DG1197,SA1106,DG1197_SA1106_A96168B_L2,8817,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/17/8817/results/A96168B_heatmap_by_ec_filtered.pdf
108,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/results/A96199B_metrics.csv.gz
109,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/results/metadata.yaml
110,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/results/A96199B_QC_report.html
111,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/results/A96199B_segs_fail.tar.gz
112,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/results/A96199B_segs_pass.tar.gz
113,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/head_job.err
114,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/head_job.log
115,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/head_job.sh
116,184-hTERT,SA039X30,184-hTERT_SA039X30_A96199B_L2,8818,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/18/8818/results/A96199B_heatmap_by_ec_filtered.pdf
117,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/results/A96226B_metrics.csv.gz
118,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/results/metadata.yaml
119,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/results/A96226B_QC_report.html
120,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/results/A96226B_segs_fail.tar.gz
121,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/results/A96226B_segs_pass.tar.gz
122,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/head_job.err
123,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/head_job.log
124,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/head_job.sh
125,184-hTERT,SA039X60,184-hTERT_SA039X60_A96226B_L2,8819,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/19/8819/results/A96226B_heatmap_by_ec_filtered.pdf
126,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/results/A95621B_metrics.csv.gz
127,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/results/metadata.yaml
128,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/results/A95621B_QC_report.html
129,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/results/A95621B_segs_fail.tar.gz
130,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/results/A95621B_segs_pass.tar.gz
131,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/head_job.err
132,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/head_job.log
133,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/head_job.sh
134,SA501,SA501X2XB00096,SA501_SA501X2XB00096_A95621B_L5,8820,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/20/8820/results/A95621B_heatmap_by_ec_filtered.pdf
135,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/results/A96109A_metrics.csv.gz
136,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/results/metadata.yaml
137,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/results/A96109A_QC_report.html
138,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/results/A96109A_segs_fail.tar.gz
139,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/results/A96109A_segs_pass.tar.gz
140,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/head_job.err
141,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/head_job.log
142,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/head_job.sh
143,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96109A_L2,8821,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/21/8821/results/A96109A_heatmap_by_ec_filtered.pdf
144,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/results/A96171A_metrics.csv.gz
145,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/results/metadata.yaml
146,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/results/A96171A_QC_report.html
147,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/results/A96171A_segs_fail.tar.gz
148,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/results/A96171A_segs_pass.tar.gz
149,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/head_job.err
150,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/head_job.log
151,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/head_job.sh
152,SA501,SA501X2XB00097,SA501_SA501X2XB00097_A96171A_L2,8822,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/22/8822/results/A96171A_heatmap_by_ec_filtered.pdf
153,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/results/A96213A_metrics.csv.gz
154,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/results/metadata.yaml
155,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/results/A96213A_QC_report.html
156,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/results/A96213A_segs_fail.tar.gz
157,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/results/A96213A_segs_pass.tar.gz
158,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/head_job.err
159,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/head_job.log
160,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/head_job.sh
161,SA501,SA501X6XB00294,SA501_SA501X6XB00294_A96213A_L5,8823,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/23/8823/results/A96213A_heatmap_by_ec_filtered.pdf
162,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/results/A95670B_metrics.csv.gz
163,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/results/metadata.yaml
164,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/results/A95670B_QC_report.html
165,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/results/A95670B_segs_fail.tar.gz
166,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/results/A95670B_segs_pass.tar.gz
167,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/head_job.err
168,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/head_job.log
169,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/head_job.sh
170,SA501,SA501X6XB00969,SA501_SA501X6XB00969_A95670B_L4,8824,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/24/8824/results/A95670B_heatmap_by_ec_filtered.pdf
171,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/results/A96174A_metrics.csv.gz
172,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/results/metadata.yaml
173,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/results/A96174A_QC_report.html
174,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/results/A96174A_segs_fail.tar.gz
175,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/results/A96174A_segs_pass.tar.gz
176,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/head_job.err
177,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/head_job.log
178,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/head_job.sh
179,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96174A_L1,8825,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/25/8825/results/A96174A_heatmap_by_ec_filtered.pdf
180,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/results/A96187A_metrics.csv.gz
181,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/results/metadata.yaml
182,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/results/A96187A_QC_report.html
183,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/results/A96187A_segs_fail.tar.gz
184,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/results/A96187A_segs_pass.tar.gz
185,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/head_job.err
186,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/head_job.log
187,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/head_job.sh
188,SA501,SA501X11XB00529,SA501_SA501X11XB00529_A96187A_L2,8826,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/26/8826/results/A96187A_heatmap_by_ec_filtered.pdf
189,SA501,SA501X15XB00929,SA501_SA501X15XB00929_A96173A_L2,8827,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/27/8827/results/A96173A_metrics.csv.gz
190,SA501,SA501X15XB00929,SA501_SA501X15XB00929_A96173A_L2,8827,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/27/8827/results/metadata.yaml
191,SA501,SA501X15XB00929,SA501_SA501X15XB00929_A96173A_L2,8827,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/27/8827/results/A96173A_QC_report.html
192,SA501,SA501X15XB00929,SA501_SA501X15XB00929_A96173A_L2,8827,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/27/8827/results/A96173A_segs_fail.tar.gz
193,SA501,SA501X15XB00929,SA501_SA501X15XB00929_A96173A_L2,8827,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/27/8827/results/A96173A_segs_pass.tar.gz
