"single_cell_id" "letters" "datatag"
"13045" "SA609X3X8XB03241-A95673A-R46-C38" "F" "SA609X3X8a"
"13046" "SA609X3X8XB03241-A95673A-R46-C61" "F" "SA609X3X8a"
"13047" "SA609X3X8XB03241-A95673A-R46-C62" "F" "SA609X3X8a"
"13048" "SA609X3X8XB03241-A95673A-R48-C34" "F" "SA609X3X8a"
"13049" "SA609X3X8XB03241-A95673A-R49-C49" "F" "SA609X3X8a"
"13050" "SA609X3X8XB03241-A95673A-R50-C20" "F" "SA609X3X8a"
"13051" "SA609X3X8XB03241-A95673A-R51-C34" "F" "SA609X3X8a"
"13052" "SA609X3X8XB03241-A95673A-R52-C11" "F" "SA609X3X8a"
"13053" "SA609X3X8XB03241-A95673A-R52-C16" "F" "SA609X3X8a"
"13054" "SA609X3X8XB03241-A95673A-R53-C21" "F" "SA609X3X8a"
"13055" "SA609X3X8XB03241-A95673A-R54-C24" "F" "SA609X3X8a"
"13056" "SA609X3X8XB03241-A95673A-R55-C09" "F" "SA609X3X8a"
"13057" "SA609X3X8XB03241-A95673A-R58-C29" "F" "SA609X3X8a"
"13058" "SA609X3X8XB03241-A95673A-R61-C13" "F" "SA609X3X8a"
"13059" "SA609X3X8XB03241-A95673A-R62-C60" "F" "SA609X3X8a"
"13060" "SA609X3X8XB03241-A95673A-R63-C07" "F" "SA609X3X8a"
"13061" "SA609X3X8XB03241-A95673A-R63-C29" "F" "SA609X3X8a"
"13062" "SA609X3X8XB03241-A95673A-R64-C13" "F" "SA609X3X8a"
"13063" "SA609X3X8XB03241-A95673A-R64-C22" "F" "SA609X3X8a"
"13064" "SA609X3X8XB03300-A95618A-R03-C09" "F" "SA609X3X8a"
"13065" "SA609X3X8XB03300-A95618A-R03-C16" "F" "SA609X3X8a"
"13066" "SA609X3X8XB03300-A95618A-R03-C26" "F" "SA609X3X8a"
"13067" "SA609X3X8XB03300-A95618A-R03-C40" "F" "SA609X3X8a"
"13068" "SA609X3X8XB03300-A95618A-R03-C47" "F" "SA609X3X8a"
"13069" "SA609X3X8XB03300-A95618A-R04-C25" "F" "SA609X3X8a"
"13070" "SA609X3X8XB03300-A95618A-R04-C27" "F" "SA609X3X8a"
"13071" "SA609X3X8XB03300-A95618A-R04-C42" "F" "SA609X3X8a"
"13072" "SA609X3X8XB03300-A95618A-R04-C44" "F" "SA609X3X8a"
"13073" "SA609X3X8XB03300-A95618A-R05-C08" "F" "SA609X3X8a"
"13074" "SA609X3X8XB03300-A95618A-R05-C34" "F" "SA609X3X8a"
"13075" "SA609X3X8XB03300-A95618A-R05-C48" "F" "SA609X3X8a"
"13076" "SA609X3X8XB03300-A95618A-R06-C30" "F" "SA609X3X8a"
"13077" "SA609X3X8XB03300-A95618A-R06-C45" "F" "SA609X3X8a"
"13078" "SA609X3X8XB03300-A95618A-R07-C08" "F" "SA609X3X8a"
"13079" "SA609X3X8XB03300-A95618A-R07-C13" "F" "SA609X3X8a"
"13080" "SA609X3X8XB03300-A95618A-R07-C26" "F" "SA609X3X8a"
"13081" "SA609X3X8XB03300-A95618A-R07-C28" "F" "SA609X3X8a"
"13082" "SA609X3X8XB03300-A95618A-R07-C46" "F" "SA609X3X8a"
"13083" "SA609X3X8XB03300-A95618A-R07-C52" "F" "SA609X3X8a"
"13084" "SA609X3X8XB03300-A95618A-R07-C53" "F" "SA609X3X8a"
"13085" "SA609X3X8XB03300-A95618A-R07-C64" "F" "SA609X3X8a"
"13086" "SA609X3X8XB03300-A95618A-R07-C68" "F" "SA609X3X8a"
"13087" "SA609X3X8XB03300-A95618A-R08-C41" "F" "SA609X3X8a"
"13088" "SA609X3X8XB03300-A95618A-R08-C42" "F" "SA609X3X8a"
"13089" "SA609X3X8XB03300-A95618A-R08-C44" "F" "SA609X3X8a"
"13090" "SA609X3X8XB03300-A95618A-R08-C50" "F" "SA609X3X8a"
"13091" "SA609X3X8XB03300-A95618A-R08-C51" "F" "SA609X3X8a"
"13092" "SA609X3X8XB03300-A95618A-R08-C56" "F" "SA609X3X8a"
"13093" "SA609X3X8XB03300-A95618A-R08-C59" "F" "SA609X3X8a"
"13094" "SA609X3X8XB03300-A95618A-R08-C60" "F" "SA609X3X8a"
"13095" "SA609X3X8XB03300-A95618A-R09-C32" "F" "SA609X3X8a"
"13096" "SA609X3X8XB03300-A95618A-R09-C46" "F" "SA609X3X8a"
"13097" "SA609X3X8XB03300-A95618A-R10-C08" "F" "SA609X3X8a"
"13098" "SA609X3X8XB03300-A95618A-R10-C14" "F" "SA609X3X8a"
"13099" "SA609X3X8XB03300-A95618A-R10-C16" "F" "SA609X3X8a"
"13100" "SA609X3X8XB03300-A95618A-R10-C18" "F" "SA609X3X8a"
"13101" "SA609X3X8XB03300-A95618A-R10-C38" "F" "SA609X3X8a"
"13102" "SA609X3X8XB03300-A95618A-R10-C48" "F" "SA609X3X8a"
"13103" "SA609X3X8XB03300-A95618A-R10-C49" "F" "SA609X3X8a"
"13104" "SA609X3X8XB03300-A95618A-R10-C52" "F" "SA609X3X8a"
"13105" "SA609X3X8XB03300-A95618A-R10-C56" "F" "SA609X3X8a"
"13106" "SA609X3X8XB03300-A95618A-R10-C58" "F" "SA609X3X8a"
"13107" "SA609X3X8XB03300-A95618A-R11-C28" "F" "SA609X3X8a"
"13108" "SA609X3X8XB03300-A95618A-R11-C38" "F" "SA609X3X8a"
"13109" "SA609X3X8XB03300-A95618A-R11-C49" "F" "SA609X3X8a"
"13110" "SA609X3X8XB03300-A95618A-R11-C65" "F" "SA609X3X8a"
"13111" "SA609X3X8XB03300-A95618A-R12-C08" "F" "SA609X3X8a"
"13112" "SA609X3X8XB03300-A95618A-R12-C34" "F" "SA609X3X8a"
"13113" "SA609X3X8XB03300-A95618A-R12-C35" "F" "SA609X3X8a"
"13114" "SA609X3X8XB03300-A95618A-R12-C36" "F" "SA609X3X8a"
"13115" "SA609X3X8XB03300-A95618A-R12-C64" "F" "SA609X3X8a"
"13116" "SA609X3X8XB03300-A95618A-R12-C65" "F" "SA609X3X8a"
"13117" "SA609X3X8XB03300-A95618A-R12-C67" "F" "SA609X3X8a"
"13118" "SA609X3X8XB03300-A95618A-R12-C68" "F" "SA609X3X8a"
"13119" "SA609X3X8XB03300-A95618A-R13-C08" "F" "SA609X3X8a"
"13120" "SA609X3X8XB03300-A95618A-R13-C21" "F" "SA609X3X8a"
"13121" "SA609X3X8XB03300-A95618A-R13-C34" "F" "SA609X3X8a"
"13122" "SA609X3X8XB03300-A95618A-R13-C36" "F" "SA609X3X8a"
"13123" "SA609X3X8XB03300-A95618A-R13-C44" "F" "SA609X3X8a"
"13124" "SA609X3X8XB03300-A95618A-R13-C48" "F" "SA609X3X8a"
"13125" "SA609X3X8XB03300-A95618A-R13-C54" "F" "SA609X3X8a"
"13126" "SA609X3X8XB03300-A95618A-R13-C69" "F" "SA609X3X8a"
"13127" "SA609X3X8XB03300-A95618A-R14-C19" "F" "SA609X3X8a"
"13128" "SA609X3X8XB03300-A95618A-R14-C28" "F" "SA609X3X8a"
"13129" "SA609X3X8XB03300-A95618A-R14-C41" "F" "SA609X3X8a"
"13130" "SA609X3X8XB03300-A95618A-R14-C42" "F" "SA609X3X8a"
"13131" "SA609X3X8XB03300-A95618A-R14-C49" "F" "SA609X3X8a"
"13132" "SA609X3X8XB03300-A95618A-R14-C59" "F" "SA609X3X8a"
"13133" "SA609X3X8XB03300-A95618A-R14-C62" "F" "SA609X3X8a"
"13134" "SA609X3X8XB03300-A95618A-R14-C64" "F" "SA609X3X8a"
"13135" "SA609X3X8XB03300-A95618A-R14-C67" "F" "SA609X3X8a"
"13136" "SA609X3X8XB03300-A95618A-R15-C07" "F" "SA609X3X8a"
"13137" "SA609X3X8XB03300-A95618A-R15-C20" "F" "SA609X3X8a"
"13138" "SA609X3X8XB03300-A95618A-R15-C27" "F" "SA609X3X8a"
"13139" "SA609X3X8XB03300-A95618A-R15-C32" "F" "SA609X3X8a"
"13140" "SA609X3X8XB03300-A95618A-R15-C36" "F" "SA609X3X8a"
"13141" "SA609X3X8XB03300-A95618A-R15-C39" "F" "SA609X3X8a"
"13142" "SA609X3X8XB03300-A95618A-R15-C40" "F" "SA609X3X8a"
"13143" "SA609X3X8XB03300-A95618A-R15-C42" "F" "SA609X3X8a"
"13144" "SA609X3X8XB03300-A95618A-R15-C45" "F" "SA609X3X8a"
"13145" "SA609X3X8XB03300-A95618A-R15-C46" "F" "SA609X3X8a"
"13146" "SA609X3X8XB03300-A95618A-R15-C47" "F" "SA609X3X8a"
"13147" "SA609X3X8XB03300-A95618A-R15-C51" "F" "SA609X3X8a"
"13148" "SA609X3X8XB03300-A95618A-R15-C55" "F" "SA609X3X8a"
"13149" "SA609X3X8XB03300-A95618A-R15-C64" "F" "SA609X3X8a"
"13150" "SA609X3X8XB03300-A95618A-R15-C67" "F" "SA609X3X8a"
"13151" "SA609X3X8XB03300-A95618A-R15-C70" "F" "SA609X3X8a"
"13152" "SA609X3X8XB03300-A95618A-R16-C14" "F" "SA609X3X8a"
"13153" "SA609X3X8XB03300-A95618A-R16-C24" "F" "SA609X3X8a"
"13154" "SA609X3X8XB03300-A95618A-R16-C45" "F" "SA609X3X8a"
"13155" "SA609X3X8XB03300-A95618A-R16-C58" "F" "SA609X3X8a"
"13156" "SA609X3X8XB03300-A95618A-R16-C68" "F" "SA609X3X8a"
"13157" "SA609X3X8XB03300-A95618A-R16-C69" "F" "SA609X3X8a"
"13158" "SA609X3X8XB03300-A95618A-R17-C13" "F" "SA609X3X8a"
"13159" "SA609X3X8XB03300-A95618A-R17-C35" "F" "SA609X3X8a"
"13160" "SA609X3X8XB03300-A95618A-R17-C38" "F" "SA609X3X8a"
"13161" "SA609X3X8XB03300-A95618A-R17-C50" "F" "SA609X3X8a"
"13162" "SA609X3X8XB03300-A95618A-R17-C59" "F" "SA609X3X8a"
"13163" "SA609X3X8XB03300-A95618A-R17-C69" "F" "SA609X3X8a"
"13164" "SA609X3X8XB03300-A95618A-R18-C08" "F" "SA609X3X8a"
"13165" "SA609X3X8XB03300-A95618A-R18-C09" "F" "SA609X3X8a"
"13166" "SA609X3X8XB03300-A95618A-R18-C26" "F" "SA609X3X8a"
"13167" "SA609X3X8XB03300-A95618A-R18-C38" "F" "SA609X3X8a"
"13168" "SA609X3X8XB03300-A95618A-R18-C41" "F" "SA609X3X8a"
"13169" "SA609X3X8XB03300-A95618A-R18-C43" "F" "SA609X3X8a"
"13170" "SA609X3X8XB03300-A95618A-R18-C44" "F" "SA609X3X8a"
"13171" "SA609X3X8XB03300-A95618A-R18-C48" "F" "SA609X3X8a"
"13172" "SA609X3X8XB03300-A95618A-R18-C56" "F" "SA609X3X8a"
"13173" "SA609X3X8XB03300-A95618A-R18-C60" "F" "SA609X3X8a"
"13174" "SA609X3X8XB03300-A95618A-R19-C08" "F" "SA609X3X8a"
"13175" "SA609X3X8XB03300-A95618A-R19-C35" "F" "SA609X3X8a"
"13176" "SA609X3X8XB03300-A95618A-R19-C43" "F" "SA609X3X8a"
"13177" "SA609X3X8XB03300-A95618A-R19-C46" "F" "SA609X3X8a"
"13178" "SA609X3X8XB03300-A95618A-R20-C35" "F" "SA609X3X8a"
"13179" "SA609X3X8XB03300-A95618A-R20-C44" "F" "SA609X3X8a"
"13180" "SA609X3X8XB03300-A95618A-R20-C46" "F" "SA609X3X8a"
"13181" "SA609X3X8XB03300-A95618A-R20-C61" "F" "SA609X3X8a"
"13182" "SA609X3X8XB03074-A96205A-R26-C33" "F" "SA609X3X8a"
"13183" "SA609X3X8XB03074-A96205A-R34-C64" "F" "SA609X3X8a"
"13184" "SA609X3X8XB03176-A95628B-R55-C61" "F" "SA609X3X8a"
"13185" "SA609X3X8XB03241-A95673A-R47-C09" "F" "SA609X3X8a"
"13186" "SA609X3X8XB03241-A95673A-R48-C51" "F" "SA609X3X8a"
"13187" "SA609X3X8XB03241-A95673A-R55-C38" "F" "SA609X3X8a"
"13188" "SA609X3X8XB03241-A95673A-R61-C54" "F" "SA609X3X8a"
"13189" "SA609X3X8XB03300-A95618A-R04-C35" "F" "SA609X3X8a"
"13190" "SA609X3X8XB03300-A95618A-R15-C28" "F" "SA609X3X8a"
"13191" "SA609X3X8XB03300-A95618A-R16-C50" "F" "SA609X3X8a"
"13192" "SA609X3X8XB03074-A96205A-R32-C57" "F" "SA609X3X8a"
"13193" "SA609X3X8XB03176-A95628B-R69-C42" "F" "SA609X3X8a"
"13194" "SA609X3X8XB03241-A95673A-R46-C24" "F" "SA609X3X8a"
"13195" "SA609X3X8XB03241-A95673A-R54-C07" "F" "SA609X3X8a"
"13196" "SA609X3X8XB03241-A95673A-R56-C36" "F" "SA609X3X8a"
"13197" "SA609X3X8XB03300-A95618A-R04-C30" "F" "SA609X3X8a"
"13198" "SA609X3X8XB03300-A95618A-R13-C67" "F" "SA609X3X8a"
"13199" "SA609X3X8XB03300-A95618A-R13-C68" "F" "SA609X3X8a"
"13200" "SA609X3X8XB03074-A96205A-R24-C55" "F" "SA609X3X8a"
"13201" "SA609X3X8XB03074-A96205A-R34-C67" "F" "SA609X3X8a"
"13202" "SA609X3X8XB03241-A95673A-R52-C43" "F" "SA609X3X8a"
"13203" "SA609X3X8XB03241-A95673A-R53-C14" "F" "SA609X3X8a"
"13204" "SA609X3X8XB03241-A95673A-R54-C48" "F" "SA609X3X8a"
"13205" "SA609X3X8XB03241-A95673A-R59-C48" "F" "SA609X3X8a"
"13206" "SA609X3X8XB03300-A95618A-R07-C41" "F" "SA609X3X8a"
"13207" "SA609X3X8XB03300-A95618A-R12-C61" "F" "SA609X3X8a"
"13208" "SA609X3X8XB03300-A95618A-R14-C32" "F" "SA609X3X8a"
"13209" "SA609X3X8XB03300-A95618A-R15-C09" "F" "SA609X3X8a"
"13210" "SA609X3X8XB03300-A95618A-R18-C18" "F" "SA609X3X8a"
"13211" "SA609X3X8XB03241-A95673A-R63-C45" "F" "SA609X3X8a"
"13212" "SA609X3X8XB03300-A95618A-R07-C35" "F" "SA609X3X8a"
"13213" "SA609X3X8XB03300-A95618A-R07-C47" "F" "SA609X3X8a"
"13214" "SA609X3X8XB03300-A95618A-R09-C36" "F" "SA609X3X8a"
"13215" "SA609X3X8XB03300-A95618A-R19-C31" "F" "SA609X3X8a"
"13216" "SA609X3X8XB03241-A95673A-R51-C39" "F" "SA609X3X8a"
"13217" "SA609X3X8XB03300-A95618A-R08-C54" "F" "SA609X3X8a"
"13218" "SA609X3X8XB03300-A95618A-R11-C29" "F" "SA609X3X8a"
"13219" "SA609X3X8XB03300-A95618A-R13-C58" "F" "SA609X3X8a"
"13220" "SA609X3X8XB03300-A95618A-R15-C26" "F" "SA609X3X8a"
"13221" "SA609X3X8XB03241-A95673A-R46-C39" "F" "SA609X3X8a"
"13222" "SA609X3X8XB03241-A95673A-R57-C18" "F" "SA609X3X8a"
"13223" "SA609X3X8XB03300-A95618A-R09-C40" "F" "SA609X3X8a"
"13224" "SA609X3X8XB03300-A95618A-R20-C14" "F" "SA609X3X8a"
"13225" "SA609X3X8XB03241-A95673A-R64-C25" "F" "SA609X3X8a"
"13226" "SA609X3X8XB03300-A95618A-R03-C18" "F" "SA609X3X8a"
"13227" "SA609X3X8XB03300-A95618A-R09-C64" "F" "SA609X3X8a"
"13228" "SA609X3X8XB03300-A95618A-R18-C32" "F" "SA609X3X8a"
"13229" "SA609X3X8XB03300-A95618A-R12-C20" "F" "SA609X3X8a"
"13230" "SA609X3X8XB03300-A95618A-R13-C27" "F" "SA609X3X8a"
"13231" "SA609X3X8XB03300-A95618A-R19-C58" "F" "SA609X3X8a"
"13232" "SA609X3X8XB03241-A95673A-R49-C08" "F" "SA609X3X8a"
"13233" "SA609X3X8XB03241-A95673A-R49-C56" "F" "SA609X3X8a"
"13234" "SA609X3X8XB03241-A95673A-R51-C20" "F" "SA609X3X8a"
"13235" "SA609X3X8XB03241-A95673A-R52-C34" "F" "SA609X3X8a"
"13236" "SA609X3X8XB03300-A95618A-R03-C29" "F" "SA609X3X8a"
"13237" "SA609X3X8XB03300-A95618A-R04-C09" "F" "SA609X3X8a"
"13238" "SA609X3X8XB03300-A95618A-R09-C65" "F" "SA609X3X8a"
"13239" "SA609X3X8XB03300-A95618A-R10-C67" "F" "SA609X3X8a"
"13240" "SA609X3X8XB03300-A95618A-R12-C27" "F" "SA609X3X8a"
"13241" "SA609X3X8XB03300-A95618A-R12-C37" "F" "SA609X3X8a"
"13242" "SA609X3X8XB03300-A95618A-R12-C66" "F" "SA609X3X8a"
"13243" "SA609X3X8XB03300-A95618A-R13-C40" "F" "SA609X3X8a"
"13244" "SA609X3X8XB03300-A95618A-R17-C68" "F" "SA609X3X8a"
"13245" "SA609X3X8XB03300-A95618A-R18-C65" "F" "SA609X3X8a"
"13246" "SA609X3X8XB03176-A95628B-R65-C61" "F" "SA609X3X8a"
"13247" "SA609X3X8XB03241-A95673A-R52-C54" "F" "SA609X3X8a"
"13248" "SA609X3X8XB03241-A95673A-R52-C57" "F" "SA609X3X8a"
"13249" "SA609X3X8XB03241-A95673A-R55-C25" "F" "SA609X3X8a"
"13250" "SA609X3X8XB03241-A95673A-R56-C50" "F" "SA609X3X8a"
"13251" "SA609X3X8XB03074-A96205A-R16-C53" "G" "SA609X3X8a"
"13252" "SA609X3X8XB03074-A96205A-R17-C22" "G" "SA609X3X8a"
"13253" "SA609X3X8XB03074-A96205A-R20-C52" "G" "SA609X3X8a"
"13254" "SA609X3X8XB03074-A96205A-R34-C10" "G" "SA609X3X8a"
"13255" "SA609X3X8XB03074-A96205A-R34-C14" "G" "SA609X3X8a"
"13256" "SA609X3X8XB03176-A95628B-R59-C34" "G" "SA609X3X8a"
"13257" "SA609X3X8XB03241-A95673A-R59-C33" "G" "SA609X3X8a"
"13258" "SA609X3X8XB03074-A96205A-R24-C61" "G" "SA609X3X8a"
"13259" "SA609X3X8XB03074-A96205A-R23-C55" "G" "SA609X3X8a"
"13260" "SA609X3X8XB03074-A96205A-R36-C42" "G" "SA609X3X8a"
"13261" "SA609X3X8MB03073-A96244A-R08-C17" "G" "SA609X3X8a"
"13262" "SA609X3X8XB03074-A96205A-R22-C15" "G" "SA609X3X8a"
"13263" "SA609X3X8MB03073-A96244A-R03-C11" "G" "SA609X3X8a"
"13264" "SA609X3X8MB03073-A96244A-R05-C64" "G" "SA609X3X8a"
"13265" "SA609X3X8XB03074-A96205A-R26-C10" "G" "SA609X3X8a"
"13266" "SA609X3X8XB03074-A96205A-R29-C38" "G" "SA609X3X8a"
"13267" "SA609X3X8XB03074-A96205A-R30-C40" "G" "SA609X3X8a"
"13268" "SA609X3X8XB03074-A96205A-R31-C19" "G" "SA609X3X8a"
"13269" "SA609X3X8XB03241-A95673A-R54-C40" "G" "SA609X3X8a"
"13270" "SA609X3X8XB03074-A96205A-R29-C69" "G" "SA609X3X8a"
"13271" "SA609X3X8XB03074-A96205A-R24-C32" "G" "SA609X3X8a"
"13272" "SA609X3X8XB03074-A96205A-R27-C11" "G" "SA609X3X8a"
"13273" "SA609X3X8MB03073-A96244A-R14-C12" "G" "SA609X3X8a"
"13274" "SA609X3X8MB03073-A96244A-R03-C66" "G" "SA609X3X8a"
"13275" "SA609X3X8MB03073-A96244A-R07-C70" "G" "SA609X3X8a"
"13276" "SA609X3X8XB03074-A96205A-R27-C32" "G" "SA609X3X8a"
"13277" "SA609X3X8XB03074-A96205A-R27-C43" "G" "SA609X3X8a"
"13278" "SA609X3X8XB03074-A96205A-R28-C58" "G" "SA609X3X8a"
"13279" "SA609X3X8XB03074-A96205A-R27-C17" "G" "SA609X3X8a"
"13280" "SA609X3X8XB03241-A95673A-R63-C31" "G" "SA609X3X8a"
"13281" "SA609X3X8XB03074-A96205A-R32-C36" "G" "SA609X3X8a"
"13282" "SA609X3X8XB03074-A96205A-R21-C31" "G" "SA609X3X8a"
"13283" "SA609X3X8XB03074-A96205A-R28-C68" "G" "SA609X3X8a"
"13284" "SA609X3X8XB03074-A96205A-R36-C12" "G" "SA609X3X8a"
"13285" "SA609X3X8XB03176-A95628B-R64-C58" "G" "SA609X3X8a"
"13286" "SA609X3X8XB03074-A96205A-R21-C38" "G" "SA609X3X8a"
"13287" "SA609X3X8XB03074-A96205A-R26-C09" "G" "SA609X3X8a"
"13288" "SA609X3X8XB03074-A96205A-R28-C55" "G" "SA609X3X8a"
"13289" "SA609X3X8XB03074-A96205A-R35-C54" "G" "SA609X3X8a"
"13290" "SA609X3X8XB03074-A96205A-R21-C51" "G" "SA609X3X8a"
"13291" "SA609X3X8XB03074-A96205A-R32-C11" "G" "SA609X3X8a"
"13292" "SA609X3X8MB03073-A96244A-R13-C52" "G" "SA609X3X8a"
"13293" "SA609X3X8XB03074-A96205A-R15-C41" "G" "SA609X3X8a"
"13294" "SA609X3X8XB03074-A96205A-R16-C39" "G" "SA609X3X8a"
"13295" "SA609X3X8XB03074-A96205A-R18-C49" "G" "SA609X3X8a"
"13296" "SA609X3X8XB03074-A96205A-R19-C43" "G" "SA609X3X8a"
"13297" "SA609X3X8XB03074-A96205A-R21-C41" "G" "SA609X3X8a"
"13298" "SA609X3X8XB03074-A96205A-R24-C62" "G" "SA609X3X8a"
"13299" "SA609X3X8XB03074-A96205A-R25-C21" "G" "SA609X3X8a"
"13300" "SA609X3X8XB03074-A96205A-R30-C27" "G" "SA609X3X8a"
"13301" "SA609X3X8XB03074-A96205A-R30-C68" "G" "SA609X3X8a"
"13302" "SA609X3X8XB03074-A96205A-R31-C26" "G" "SA609X3X8a"
"13303" "SA609X3X8XB03074-A96205A-R31-C39" "G" "SA609X3X8a"
"13304" "SA609X3X8XB03176-A95628B-R56-C56" "G" "SA609X3X8a"
"13305" "SA609X3X8XB03241-A95673A-R48-C64" "G" "SA609X3X8a"
"13306" "SA609X3X8XB03241-A95673A-R50-C33" "G" "SA609X3X8a"
"13307" "SA609X3X8XB03241-A95673A-R61-C20" "G" "SA609X3X8a"
"13308" "SA609X3X8XB03300-A95618A-R16-C33" "G" "SA609X3X8a"
"13309" "SA609X3X8MB03073-A96244A-R03-C38" "G" "SA609X3X8a"
"13310" "SA609X3X8MB03073-A96244A-R07-C51" "G" "SA609X3X8a"
"13311" "SA609X3X8XB03074-A96205A-R24-C10" "G" "SA609X3X8a"
"13312" "SA609X3X8XB03074-A96205A-R27-C55" "G" "SA609X3X8a"
"13313" "SA609X3X8XB03074-A96205A-R30-C33" "G" "SA609X3X8a"
"13314" "SA609X3X8XB03074-A96205A-R33-C36" "G" "SA609X3X8a"
"13315" "SA609X3X8XB03074-A96205A-R35-C18" "G" "SA609X3X8a"
"13316" "SA609X3X8XB03176-A95628B-R50-C70" "G" "SA609X3X8a"
"13317" "SA609X3X8XB03176-A95628B-R58-C56" "G" "SA609X3X8a"
"13318" "SA609X3X8XB03176-A95628B-R64-C55" "G" "SA609X3X8a"
"13319" "SA609X3X8XB03241-A95673A-R57-C22" "G" "SA609X3X8a"
"13320" "SA609X3X8XB03241-A95673A-R63-C11" "G" "SA609X3X8a"
"13321" "SA609X3X8MB03073-A96244A-R10-C48" "G" "SA609X3X8a"
"13322" "SA609X3X8XB03074-A96205A-R24-C64" "G" "SA609X3X8a"
"13323" "SA609X3X8XB03074-A96205A-R25-C32" "G" "SA609X3X8a"
"13324" "SA609X3X8XB03074-A96205A-R17-C08" "G" "SA609X3X8a"
"13325" "SA609X3X8XB03074-A96205A-R19-C51" "G" "SA609X3X8a"
"13326" "SA609X3X8XB03074-A96205A-R21-C33" "G" "SA609X3X8a"
"13327" "SA609X3X8XB03074-A96205A-R22-C27" "G" "SA609X3X8a"
"13328" "SA609X3X8XB03074-A96205A-R29-C25" "G" "SA609X3X8a"
"13329" "SA609X3X8XB03074-A96205A-R33-C31" "G" "SA609X3X8a"
"13330" "SA609X3X8XB03241-A95673A-R49-C27" "G" "SA609X3X8a"
"13331" "SA609X3X8XB03241-A95673A-R55-C19" "G" "SA609X3X8a"
"13332" "SA609X3X8XB03241-A95673A-R64-C15" "G" "SA609X3X8a"
"13333" "SA609X3X8XB03300-A95618A-R15-C25" "G" "SA609X3X8a"
"13334" "SA609X3X8XB03074-A96205A-R15-C65" "G" "SA609X3X8a"
"13335" "SA609X3X8MB03073-A96244A-R06-C42" "G" "SA609X3X8a"
"13336" "SA609X3X8MB03073-A96244A-R09-C18" "G" "SA609X3X8a"
"13337" "SA609X3X8MB03073-A96244A-R09-C49" "G" "SA609X3X8a"
"13338" "SA609X3X8MB03073-A96244A-R10-C30" "G" "SA609X3X8a"
"13339" "SA609X3X8XB03074-A96205A-R22-C29" "G" "SA609X3X8a"
"13340" "SA609X3X8XB03074-A96205A-R25-C56" "G" "SA609X3X8a"
"13341" "SA609X3X8XB03074-A96205A-R33-C66" "G" "SA609X3X8a"
"13342" "SA609X3X8XB03074-A96205A-R36-C67" "G" "SA609X3X8a"
"13343" "SA609X3X8XB03176-A95628B-R49-C61" "G" "SA609X3X8a"
"13344" "SA609X3X8XB03176-A95628B-R53-C56" "G" "SA609X3X8a"
"13345" "SA609X3X8XB03176-A95628B-R69-C67" "G" "SA609X3X8a"
"13346" "SA609X3X8XB03241-A95673A-R49-C09" "G" "SA609X3X8a"
"13347" "SA609X3X8XB03241-A95673A-R62-C20" "G" "SA609X3X8a"
"13348" "SA609X3X8XB03241-A95673A-R68-C14" "G" "SA609X3X8a"
"13349" "SA609X3X8MB03073-A96244A-R06-C60" "G" "SA609X3X8a"
"13350" "SA609X3X8MB03073-A96244A-R08-C62" "G" "SA609X3X8a"
"13351" "SA609X3X8XB03074-A96205A-R33-C60" "G" "SA609X3X8a"
"13352" "SA609X3X8XB03241-A95673A-R46-C42" "G" "SA609X3X8a"
"13353" "SA609X3X8XB03300-A95618A-R09-C11" "G" "SA609X3X8a"
"13354" "SA609X3X8MB03073-A96244A-R08-C34" "G" "SA609X3X8a"
"13355" "SA609X3X8XB03074-A96205A-R29-C12" "G" "SA609X3X8a"
"13356" "SA609X3X8XB03241-A95673A-R51-C54" "G" "SA609X3X8a"
"13357" "SA609X3X8XB03241-A95673A-R49-C45" "G" "SA609X3X8a"
"13358" "SA609X3X8XB03241-A95673A-R51-C49" "G" "SA609X3X8a"
"13359" "SA609X3X8MB03073-A96244A-R07-C50" "G" "SA609X3X8a"
"13360" "SA609X3X8XB03074-A96205A-R33-C29" "G" "SA609X3X8a"
"13361" "SA609X3X8XB03074-A96205A-R22-C40" "G" "SA609X3X8a"
"13362" "SA609X3X8XB03074-A96205A-R36-C22" "G" "SA609X3X8a"
"13363" "SA609X3X8XB03241-A95673A-R54-C09" "G" "SA609X3X8a"
"13364" "SA609X3X8XB03241-A95673A-R56-C41" "G" "SA609X3X8a"
"13365" "SA609X3X8MB03073-A96244A-R03-C12" "G" "SA609X3X8a"
"13366" "SA609X3X8MB03073-A96244A-R04-C43" "G" "SA609X3X8a"
"13367" "SA609X3X8MB03073-A96244A-R08-C19" "G" "SA609X3X8a"
"13368" "SA609X3X8MB03073-A96244A-R09-C57" "G" "SA609X3X8a"
"13369" "SA609X3X8XB03074-A96205A-R15-C36" "G" "SA609X3X8a"
"13370" "SA609X3X8XB03074-A96205A-R17-C43" "G" "SA609X3X8a"
"13371" "SA609X3X8XB03074-A96205A-R19-C14" "G" "SA609X3X8a"
"13372" "SA609X3X8XB03074-A96205A-R19-C37" "G" "SA609X3X8a"
"13373" "SA609X3X8XB03074-A96205A-R22-C34" "G" "SA609X3X8a"
"13374" "SA609X3X8XB03074-A96205A-R23-C68" "G" "SA609X3X8a"
"13375" "SA609X3X8XB03074-A96205A-R26-C19" "G" "SA609X3X8a"
"13376" "SA609X3X8XB03074-A96205A-R27-C56" "G" "SA609X3X8a"
